Disp(mm)  Force(kN)
0,0
0.2,0.189
0.4,0.365
0.6,0.514
0.8,0.63
1,0.726
1.2,0.812
1.4,0.892
1.6,0.966
1.8,1.034
2,1.097
2.2,1.154
2.4,1.207
2.6,1.251
2.8,1.288
3,1.322
3.2,1.354
3.4,1.383
3.6,1.411
3.8,1.438
4,1.463
4.2,1.487
4.4,1.51
4.6,1.532
4.8,1.553
5,1.573
5.2,1.593
5.4,1.612
5.6,1.63
5.8,1.648
6,1.665
6.2,1.682
6.4,1.699
6.6,1.715
6.8,1.731
7,1.746
7.2,1.762
7.4,1.776
7.6,1.791
7.8,1.806
8,1.82
7.8,1.625
7.6,1.429
7.4,1.234
7.2,1.04
7,0.853
6.8,0.684
6.6,0.528
6.4,0.384
6.2,0.245
6,0.124
5.8,0.034
5.6,-0.025
5.4,-0.059
5.2,-0.074
5,-0.082
4.8,-0.089
4.6,-0.098
4.4,-0.106
4.2,-0.116
4,-0.13
3.8,-0.146
3.6,-0.162
3.4,-0.181
3.2,-0.202
3,-0.222
2.8,-0.242
2.6,-0.265
2.4,-0.289
2.2,-0.31
2,-0.327
1.8,-0.34
1.6,-0.356
1.4,-0.374
1.2,-0.39
1,-0.413
0.8,-0.439
0.6,-0.473
0.4,-0.505
0.2,-0.541
0,-0.604
0.2,-0.436
0.4,-0.303
0.6,-0.183
0.8,-0.097
1,-0.029
1.2,0.017
1.4,0.065
1.6,0.099
1.8,0.126
2,0.139
2.2,0.151
2.4,0.163
2.6,0.174
2.8,0.186
3,0.196
3.2,0.203
3.4,0.217
3.6,0.23
3.8,0.245
4,0.273
4.2,0.305
4.4,0.347
4.6,0.389
4.8,0.431
5,0.488
5.2,0.545
5.4,0.6
5.6,0.668
5.8,0.763
6,0.855
6.2,0.938
6.4,1.026
6.6,1.11
6.8,1.192
7,1.273
7.2,1.354
7.4,1.434
7.6,1.51
7.8,1.585
8,1.659
7.8,1.463
7.6,1.269
7.4,1.076
7.2,0.882
7,0.696
6.8,0.527
6.6,0.37
6.4,0.24
6.2,0.13
6,0.069
5.8,0.012
5.6,-0.031
5.4,-0.068
5.2,-0.083
5,-0.091
4.8,-0.099
4.6,-0.106
4.4,-0.113
4.2,-0.117
4,-0.122
3.8,-0.129
3.6,-0.145
3.4,-0.161
3.2,-0.179
3,-0.197
2.8,-0.22
2.6,-0.242
2.4,-0.263
2.2,-0.291
2,-0.315
1.8,-0.335
1.6,-0.349
1.4,-0.363
1.2,-0.382
1,-0.411
0.8,-0.439
0.6,-0.468
0.4,-0.504
0.2,-0.557
0,-0.622
0.2,-0.449
0.4,-0.308
0.6,-0.192
0.8,-0.096
1,-0.03
1.2,0.015
1.4,0.054
1.6,0.089
1.8,0.117
2,0.132
2.2,0.142
2.4,0.154
2.6,0.164
2.8,0.177
3,0.187
3.2,0.196
3.4,0.207
3.6,0.215
3.8,0.231
4,0.256
4.2,0.288
4.4,0.325
4.6,0.368
4.8,0.411
5,0.453
5.2,0.51
5.4,0.565
5.6,0.62
5.8,0.672
6,0.734
6.2,0.822
6.4,0.899
6.6,0.966
6.8,1.05
7,1.131
7.2,1.211
7.4,1.291
7.6,1.37
7.8,1.448
8,1.522
7.8,1.327
7.6,1.132
7.4,0.938
7.2,0.745
7,0.561
6.8,0.402
6.6,0.266
6.4,0.185
6.2,0.12
6,0.058
5.8,0.012
5.6,-0.031
5.4,-0.07
5.2,-0.087
5,-0.095
4.8,-0.103
4.6,-0.109
4.4,-0.113
4.2,-0.118
4,-0.122
3.8,-0.126
3.6,-0.142
3.4,-0.157
3.2,-0.172
3,-0.189
2.8,-0.212
2.6,-0.235
2.4,-0.257
2.2,-0.285
2,-0.311
1.8,-0.332
1.6,-0.349
1.4,-0.363
1.2,-0.393
1,-0.421
0.8,-0.448
0.6,-0.475
0.4,-0.509
0.2,-0.557
0,-0.623
0.2,-0.449
0.4,-0.309
0.6,-0.192
0.8,-0.098
1,-0.033
1.2,0.014
1.4,0.053
1.6,0.089
1.8,0.117
2,0.132
1.8,0.085
1.6,0.032
1.4,-0.021
1.2,-0.071
1,-0.143
0.8,-0.225
0.6,-0.321
0.4,-0.406
0.2,-0.507
0,-0.615
-0.2,-0.69
-0.4,-0.764
-0.6,-0.832
-0.8,-0.895
-1,-0.954
-1.2,-1.008
-1.4,-1.058
-1.6,-1.105
-1.8,-1.148
-2,-1.188
-1.8,-0.993
-1.6,-0.798
-1.4,-0.605
-1.2,-0.411
-1,-0.225
-0.8,-0.062
-0.6,0.037
-0.4,0.076
-0.2,0.107
0,0.125
0.2,0.133
0.4,0.142
0.6,0.148
0.8,0.154
1,0.162
1.2,0.17
1.4,0.176
1.6,0.182
1.8,0.19
2,0.199
1.8,0.147
1.6,0.098
1.4,0.053
1.2,0.009
1,-0.02
0.8,-0.046
0.6,-0.079
0.4,-0.109
0.2,-0.131
0,-0.163
-0.2,-0.196
-0.4,-0.243
-0.6,-0.323
-0.8,-0.438
-1,-0.572
-1.2,-0.706
-1.4,-0.84
-1.6,-0.973
-1.8,-1.095
-2,-1.172
-1.8,-0.977
-1.6,-0.781
-1.4,-0.588
-1.2,-0.394
-1,-0.21
-0.8,-0.05
-0.6,0.031
-0.4,0.081
-0.2,0.113
0,0.13
0.2,0.137
0.4,0.145
0.6,0.151
0.8,0.16
1,0.168
1.2,0.175
1.4,0.18
1.6,0.189
1.8,0.197
2,0.212
2.2,0.229
2.4,0.25
2.6,0.273
2.8,0.297
3,0.321
3.2,0.343
3.4,0.37
3.6,0.41
3.8,0.449
4,0.487
3.8,0.395
3.6,0.304
3.4,0.232
3.2,0.168
3,0.108
2.8,0.052
2.6,0.004
2.4,-0.032
2.2,-0.056
2,-0.078
1.8,-0.097
1.6,-0.111
1.4,-0.123
1.2,-0.129
1,-0.137
0.8,-0.144
0.6,-0.152
0.4,-0.159
0.2,-0.172
0,-0.185
0.2,-0.12
0.4,-0.072
0.6,-0.029
0.8,-0.003
1,0.027
1.2,0.065
1.4,0.103
1.6,0.135
1.8,0.161
2,0.187
2.2,0.212
2.4,0.235
2.6,0.261
2.8,0.287
3,0.312
3.2,0.336
3.4,0.37
3.6,0.412
3.8,0.455
4,0.494
3.8,0.401
3.6,0.309
3.4,0.235
3.2,0.17
3,0.11
2.8,0.054
2.6,0.007
2.4,-0.03
2.2,-0.055
2,-0.077
1.8,-0.095
1.6,-0.113
1.4,-0.123
1.2,-0.131
1,-0.139
0.8,-0.147
0.6,-0.155
0.4,-0.162
0.2,-0.177
0,-0.19
0.2,-0.122
0.4,-0.073
0.6,-0.028
0.8,-0.002
1,0.029
1.2,0.067
1.4,0.105
1.6,0.136
1.8,0.162
2,0.188
2.2,0.212
2.4,0.236
2.6,0.262
2.8,0.288
3,0.312
3.2,0.336
3.4,0.379
3.6,0.422
3.8,0.464
4,0.504
3.8,0.411
3.6,0.318
3.4,0.237
3.2,0.168
3,0.108
2.8,0.052
2.6,0.006
2.4,-0.03
2.2,-0.056
2,-0.077
1.8,-0.095
1.6,-0.114
1.4,-0.124
1.2,-0.132
1,-0.139
0.8,-0.148
0.6,-0.155
0.4,-0.165
0.2,-0.179
0,-0.191
0.2,-0.124
0.4,-0.073
0.6,-0.028
0.8,-0.001
1,0.03
1.2,0.07
1.4,0.108
1.6,0.138
1.8,0.165
2,0.191
2.2,0.215
2.4,0.238
2.6,0.264
2.8,0.29
3,0.315
3.2,0.339
3.4,0.382
3.6,0.425
3.8,0.467
4,0.506
4.2,0.542
4.4,0.576
4.6,0.605
4.8,0.634
5,0.663
5.2,0.692
5.4,0.718
5.6,0.745
5.8,0.771
6,0.796
6.2,0.83
6.4,0.891
6.6,0.951
6.8,1.008
7,1.075
7.2,1.151
7.4,1.225
7.6,1.297
7.8,1.369
8,1.44
7.8,1.245
7.6,1.05
7.4,0.856
7.2,0.663
7,0.491
6.8,0.344
6.6,0.253
6.4,0.182
6.2,0.117
6,0.064
5.8,0.021
5.6,-0.023
5.4,-0.063
5.2,-0.085
5,-0.092
4.8,-0.1
4.6,-0.107
4.4,-0.115
4.2,-0.12
4,-0.124
3.8,-0.129
3.6,-0.132
3.4,-0.147
3.2,-0.161
3,-0.175
2.8,-0.19
2.6,-0.21
2.4,-0.228
2.2,-0.25
2,-0.27
1.8,-0.289
1.6,-0.314
1.4,-0.334
1.2,-0.351
1,-0.364
0.8,-0.379
0.6,-0.399
0.4,-0.427
0.2,-0.454
0,-0.481
0.2,-0.371
0.4,-0.261
0.6,-0.185
0.8,-0.114
1,-0.045
1.2,-0.004
1.4,0.034
1.6,0.063
1.8,0.095
2,0.12
2.2,0.134
2.4,0.145
2.6,0.154
2.8,0.163
3,0.172
3.2,0.185
3.4,0.193
3.6,0.203
3.8,0.217
4,0.231
4.2,0.246
4.4,0.272
4.6,0.304
4.8,0.346
5,0.388
