Disp(mm)  Force(kN)
0,0
0.2,0.189
0.4,0.365
0.6,0.514
0.8,0.63
1,0.726
1.2,0.812
1.4,0.892
1.6,0.966
1.8,1.034
2,1.097
2.2,1.154
2.4,1.207
2.6,1.251
2.8,1.288
3,1.322
3.2,1.354
3.4,1.383
3.6,1.411
3.8,1.438
4,1.463
4.2,1.487
4.4,1.51
4.6,1.532
4.8,1.553
5,1.573
5.2,1.593
5.4,1.612
5.6,1.63
5.8,1.648
6,1.665
6.2,1.682
6.4,1.699
6.6,1.715
6.8,1.731
7,1.746
7.2,1.762
7.4,1.776
7.6,1.791
7.8,1.806
8,1.82
7.8,1.625
7.6,1.429
7.4,1.234
7.2,1.04
7,0.853
6.8,0.684
6.6,0.528
6.4,0.384
6.2,0.245
6,0.124
5.8,0.034
5.6,-0.025
5.4,-0.059
5.2,-0.074
5,-0.082
4.8,-0.089
4.6,-0.098
4.4,-0.106
4.2,-0.116
4,-0.13
3.8,-0.146
3.6,-0.162
3.4,-0.181
3.2,-0.202
3,-0.222
2.8,-0.242
2.6,-0.265
2.4,-0.289
2.2,-0.31
2,-0.327
1.8,-0.34
1.6,-0.356
1.4,-0.374
1.2,-0.39
1,-0.413
0.8,-0.439
0.6,-0.473
0.4,-0.505
0.2,-0.541
0,-0.604
-0.2,-0.669
-0.4,-0.745
-0.6,-0.814
-0.8,-0.878
-1,-0.938
-1.2,-0.993
-1.4,-1.044
-1.6,-1.092
-1.8,-1.136
-2,-1.177
-2.2,-1.216
-2.4,-1.252
-2.6,-1.286
-2.8,-1.318
-3,-1.349
-3.2,-1.377
-3.4,-1.405
-3.6,-1.43
-3.8,-1.455
-4,-1.479
-4.2,-1.502
-4.4,-1.523
-4.6,-1.544
-4.8,-1.564
-5,-1.584
-5.2,-1.602
-5.4,-1.621
-5.6,-1.639
-5.8,-1.656
-6,-1.673
-6.2,-1.689
-6.4,-1.705
-6.6,-1.721
-6.8,-1.736
-7,-1.751
-7.2,-1.765
-7.4,-1.78
-7.6,-1.794
-7.8,-1.808
-8,-1.821
-7.8,-1.626
-7.6,-1.431
-7.4,-1.236
-7.2,-1.043
-7,-0.861
-6.8,-0.692
-6.6,-0.536
-6.4,-0.388
-6.2,-0.247
-6,-0.125
-5.8,-0.035
-5.6,0.023
-5.4,0.058
-5.2,0.074
-5,0.081
-4.8,0.089
-4.6,0.096
-4.4,0.102
-4.2,0.108
-4,0.113
-3.8,0.117
-3.6,0.122
-3.4,0.127
-3.2,0.136
-3,0.147
-2.8,0.163
-2.6,0.179
-2.4,0.193
-2.2,0.21
-2,0.227
-1.8,0.243
-1.6,0.261
-1.4,0.278
-1.2,0.294
-1,0.31
-0.8,0.324
-0.6,0.334
-0.4,0.343
-0.2,0.353
0,0.363
0.2,0.371
0.4,0.38
0.6,0.388
0.8,0.397
1,0.405
1.2,0.415
1.4,0.426
1.6,0.436
1.8,0.447
2,0.457
2.2,0.467
2.4,0.487
2.6,0.507
2.8,0.525
3,0.543
3.2,0.56
3.4,0.577
3.6,0.6
3.8,0.621
4,0.643
4.2,0.664
4.4,0.686
4.6,0.707
4.8,0.728
5,0.749
5.2,0.776
5.4,0.827
5.6,0.878
5.8,0.935
6,0.992
6.2,1.07
6.4,1.147
6.6,1.222
6.8,1.296
7,1.37
7.2,1.443
7.4,1.515
7.6,1.586
7.8,1.653
8,1.717
7.8,1.523
7.6,1.33
7.4,1.138
7.2,0.948
7,0.766
6.8,0.598
6.6,0.44
6.4,0.287
6.2,0.176
6,0.091
5.8,0.025
5.6,-0.018
5.4,-0.056
5.2,-0.077
5,-0.084
4.8,-0.091
4.6,-0.099
4.4,-0.106
4.2,-0.111
4,-0.114
3.8,-0.119
3.6,-0.124
3.4,-0.128
3.2,-0.131
3,-0.138
2.8,-0.148
2.6,-0.158
2.4,-0.171
2.2,-0.185
2,-0.2
1.8,-0.217
1.6,-0.233
1.4,-0.252
1.2,-0.27
1,-0.287
0.8,-0.304
0.6,-0.321
0.4,-0.335
0.2,-0.345
0,-0.355
-0.2,-0.365
-0.4,-0.374
-0.6,-0.383
-0.8,-0.391
-1,-0.4
-1.2,-0.408
-1.4,-0.419
-1.6,-0.43
-1.8,-0.441
-2,-0.451
-2.2,-0.462
-2.4,-0.472
-2.6,-0.492
-2.8,-0.512
-3,-0.53
-3.2,-0.548
-3.4,-0.566
-3.6,-0.59
-3.8,-0.612
-4,-0.635
-4.2,-0.657
-4.4,-0.678
-4.6,-0.7
-4.8,-0.721
-5,-0.743
-5.2,-0.77
-5.4,-0.797
-5.6,-0.848
-5.8,-0.905
-6,-0.962
-6.2,-1.018
-6.4,-1.096
-6.6,-1.173
-6.8,-1.248
-7,-1.322
-7.2,-1.396
-7.4,-1.469
-7.6,-1.541
-7.8,-1.612
-8,-1.683
-7.8,-1.49
-7.6,-1.297
-7.4,-1.105
-7.2,-0.916
-7,-0.734
-6.8,-0.563
-6.6,-0.405
-6.4,-0.267
-6.2,-0.163
-6,-0.079
-5.8,-0.025
-5.6,0.018
-5.4,0.057
-5.2,0.076
-5,0.083
-4.8,0.089
-4.6,0.095
-4.4,0.102
-4.2,0.108
-4,0.111
-3.8,0.114
-3.6,0.119
-3.4,0.123
-3.2,0.128
-3,0.131
-2.8,0.14
-2.6,0.15
-2.4,0.164
-2.2,0.178
-2,0.192
-1.8,0.205
-1.6,0.219
-1.4,0.235
-1.2,0.254
-1,0.272
-0.8,0.289
-0.6,0.306
-0.4,0.322
-0.2,0.334
0,0.344
0.2,0.354
0.4,0.364
0.6,0.372
0.8,0.381
1,0.39
1.2,0.399
1.4,0.408
1.6,0.419
1.8,0.431
2,0.442
2.2,0.454
2.4,0.465
2.6,0.476
2.8,0.486
3,0.505
3.2,0.525
3.4,0.545
3.6,0.563
3.8,0.58
4,0.603
4.2,0.625
4.4,0.646
4.6,0.668
4.8,0.689
5,0.71
5.2,0.732
5.4,0.752
5.6,0.779
5.8,0.829
6,0.88
6.2,0.936
6.4,0.992
6.6,1.069
6.8,1.146
7,1.223
7.2,1.299
7.4,1.375
7.6,1.448
7.8,1.519
8,1.59
7.8,1.397
7.6,1.204
7.4,1.011
7.2,0.822
7,0.641
6.8,0.471
6.6,0.33
6.4,0.219
6.2,0.131
6,0.072
5.8,0.029
5.6,-0.014
5.4,-0.052
5.2,-0.077
5,-0.085
4.8,-0.091
4.6,-0.097
4.4,-0.104
4.2,-0.109
4,-0.113
3.8,-0.115
3.6,-0.118
3.4,-0.122
3.2,-0.126
3,-0.13
2.8,-0.135
2.6,-0.143
2.4,-0.153
2.2,-0.167
2,-0.18
1.8,-0.194
1.6,-0.207
1.4,-0.224
1.2,-0.241
1,-0.259
0.8,-0.277
0.6,-0.295
0.4,-0.313
0.2,-0.329
0,-0.34
-0.2,-0.35
-0.4,-0.36
-0.6,-0.37
-0.8,-0.379
-1,-0.388
-1.2,-0.397
-1.4,-0.405
-1.6,-0.417
-1.8,-0.428
-2,-0.44
-2.2,-0.452
-2.4,-0.463
-2.6,-0.474
-2.8,-0.484
-3,-0.494
-3.2,-0.514
-3.4,-0.533
-3.6,-0.553
-3.8,-0.571
-4,-0.595
-4.2,-0.617
-4.4,-0.64
-4.6,-0.661
-4.8,-0.682
-5,-0.704
-5.2,-0.725
-5.4,-0.746
-5.6,-0.769
-5.8,-0.798
-6,-0.848
-6.2,-0.904
-6.4,-0.961
-6.6,-1.017
-6.8,-1.092
-7,-1.169
-7.2,-1.245
-7.4,-1.321
-7.6,-1.397
-7.8,-1.472
-8,-1.543
-7.8,-1.349
-7.6,-1.157
-7.4,-0.964
-7.2,-0.775
-7,-0.593
-6.8,-0.431
-6.6,-0.301
-6.4,-0.198
-6.2,-0.129
-6,-0.069
-5.8,-0.026
-5.6,0.018
-5.4,0.054
-5.2,0.078
-5,0.085
-4.8,0.092
-4.6,0.097
-4.4,0.104
-4.2,0.108
-4,0.112
-3.8,0.115
-3.6,0.117
-3.4,0.122
-3.2,0.126
-3,0.13
-2.8,0.134
-2.6,0.142
-2.4,0.152
-2.2,0.166
-2,0.179
-1.8,0.193
-1.6,0.206
-1.4,0.219
-1.2,0.236
-1,0.254
-0.8,0.272
-0.6,0.29
-0.4,0.307
-0.2,0.323
0,0.337
0.2,0.347
0.4,0.357
0.6,0.367
0.8,0.376
1,0.384
1.2,0.393
1.4,0.402
1.6,0.411
1.8,0.422
2,0.434
1.8,0.363
1.6,0.302
1.4,0.241
1.2,0.18
1,0.119
0.8,0.063
0.6,0.02
0.4,-0.01
0.2,-0.031
0,-0.052
-0.2,-0.071
-0.4,-0.088
-0.6,-0.1
-0.8,-0.116
-1,-0.13
-1.2,-0.139
-1.4,-0.147
-1.6,-0.154
-1.8,-0.16
-2,-0.167
-1.8,-0.128
-1.6,-0.092
-1.4,-0.057
-1.2,-0.018
